serial-no,timestamp,x,y,z
000000007ffe62c2,8/9/18 6:34,-37,232,-142
000000007ffe62c2,8/9/18 6:34,-30,229,-142
000000007ffe62c2,8/9/18 6:34,-35,230,-140
000000007ffe62c2,8/9/18 6:34,-36,228,-139
000000007ffe62c2,8/9/18 6:34,-33,232,-144
000000007ffe62c2,8/9/18 6:34,-35,229,-144
000000007ffe62c2,8/9/18 6:34,-35,231,-141
000000007ffe62c2,8/9/18 6:34,-48,229,-143
000000007ffe62c2,8/9/18 6:34,-40,231,-143
000000007ffe62c2,8/9/18 6:34,-36,231,-144
000000007ffe62c2,8/9/18 6:34,-42,228,-142
000000007ffe62c2,8/9/18 6:34,-40,225,-139
000000007ffe62c2,8/9/18 6:34,-36,225,-139
000000007ffe62c2,8/9/18 6:34,-39,226,-136
000000007ffe62c2,8/9/18 6:34,-36,233,-146
000000007ffe62c2,8/9/18 6:34,-35,234,-149
000000007ffe62c2,8/9/18 6:34,-35,233,-144
000000007ffe62c2,8/9/18 6:34,-42,232,-144
000000007ffe62c2,8/9/18 6:34,-38,226,-137
000000007ffe62c2,8/9/18 6:34,-42,231,-142
000000007ffe62c2,8/9/18 6:34,-39,230,-144
000000007ffe62c2,8/9/18 6:34,-41,229,-141
000000007ffe62c2,8/9/18 6:34,-42,231,-144
000000007ffe62c2,8/9/18 6:34,-39,229,-146
000000007ffe62c2,8/9/18 6:34,-39,228,-142
000000007ffe62c2,8/9/18 6:34,-43,227,-143
000000007ffe62c2,8/9/18 6:34,-39,230,-139
000000007ffe62c2,8/9/18 6:34,-39,227,-142
000000007ffe62c2,8/9/18 6:34,-38,220,-137
000000007ffe62c2,8/9/18 6:34,-39,228,-141
000000007ffe62c2,8/9/18 6:34,-38,225,-139
000000007ffe62c2,8/9/18 6:34,-50,222,-141
000000007ffe62c2,8/9/18 6:34,-44,231,-140
000000007ffe62c2,8/9/18 6:34,-31,224,-141
000000007ffe62c2,8/9/18 6:34,-35,227,-138
000000007ffe62c2,8/9/18 6:34,-35,234,-147
000000007ffe62c2,8/9/18 6:34,-37,230,-145
000000007ffe62c2,8/9/18 6:34,-41,228,-139
000000007ffe62c2,8/9/18 6:34,-43,227,-141
000000007ffe62c2,8/9/18 6:34,-44,226,-141
000000007ffe62c2,8/9/18 6:34,-51,224,-140
000000007ffe62c2,8/9/18 6:34,-43,231,-145
000000007ffe62c2,8/9/18 6:34,-45,231,-142
000000007ffe62c2,8/9/18 6:34,-50,221,-142
000000007ffe62c2,8/9/18 6:34,-48,233,-146
000000007ffe62c2,8/9/18 6:34,-33,237,-142
000000007ffe62c2,8/9/18 6:34,-30,235,-146
000000007ffe62c2,8/9/18 6:34,-39,225,-142
000000007ffe62c2,8/9/18 6:34,-31,231,-141
000000007ffe62c2,8/9/18 6:34,-30,234,-143
000000007ffe62c2,8/9/18 6:34,-32,234,-145
000000007ffe62c2,8/9/18 6:34,-33,224,-139
000000007ffe62c2,8/9/18 6:34,-37,231,-145
000000007ffe62c2,8/9/18 6:34,-36,228,-140
000000007ffe62c2,8/9/18 6:34,-40,231,-146
000000007ffe62c2,8/9/18 6:34,-46,229,-139
000000007ffe62c2,8/9/18 6:34,-47,232,-145
000000007ffe62c2,8/9/18 6:34,-48,232,-144
000000007ffe62c2,8/9/18 6:34,-50,222,-144
000000007ffe62c2,8/9/18 6:34,-54,227,-146
000000007ffe62c2,8/9/18 6:34,-51,226,-144
000000007ffe62c2,8/9/18 6:34,-36,230,-141
000000007ffe62c2,8/9/18 6:34,-33,229,-143
000000007ffe62c2,8/9/18 6:34,-35,230,-137
000000007ffe62c2,8/9/18 6:34,-41,226,-142
000000007ffe62c2,8/9/18 6:34,-42,233,-145
000000007ffe62c2,8/9/18 6:34,-43,226,-136
000000007ffe62c2,8/9/18 6:34,-41,231,-140
000000007ffe62c2,8/9/18 6:34,-42,232,-138
000000007ffe62c2,8/9/18 6:34,-41,228,-144
000000007ffe62c2,8/9/18 6:34,-39,228,-138
000000007ffe62c2,8/9/18 6:34,-39,232,-142
000000007ffe62c2,8/9/18 6:34,-41,228,-144
000000007ffe62c2,8/9/18 6:34,-37,227,-142
000000007ffe62c2,8/9/18 6:34,-39,227,-137
000000007ffe62c2,8/9/18 6:34,-36,230,-142
000000007ffe62c2,8/9/18 6:34,-40,233,-149
000000007ffe62c2,8/9/18 6:34,-39,229,-143
000000007ffe62c2,8/9/18 6:34,-46,221,-147
000000007ffe62c2,8/9/18 6:34,-33,231,-140
000000007ffe62c2,8/9/18 6:34,-37,228,-138
000000007ffe62c2,8/9/18 6:34,-38,222,-138
000000007ffe62c2,8/9/18 6:34,-39,226,-147
000000007ffe62c2,8/9/18 6:34,-39,230,-144
000000007ffe62c2,8/9/18 6:34,-43,229,-143
000000007ffe62c2,8/9/18 6:34,-40,227,-144
000000007ffe62c2,8/9/18 6:34,-41,227,-141
000000007ffe62c2,8/9/18 6:34,-42,228,-140
000000007ffe62c2,8/9/18 6:34,-38,228,-143
000000007ffe62c2,8/9/18 6:34,-39,230,-144
000000007ffe62c2,8/9/18 6:34,-39,228,-141
000000007ffe62c2,8/9/18 6:34,-41,232,-144
000000007ffe62c2,8/9/18 6:34,-41,232,-142
000000007ffe62c2,8/9/18 6:34,-41,231,-141
000000007ffe62c2,8/9/18 6:34,-40,226,-142
000000007ffe62c2,8/9/18 6:34,-42,226,-140
000000007ffe62c2,8/9/18 6:34,-39,227,-148
000000007ffe62c2,8/9/18 6:34,-37,227,-146
000000007ffe62c2,8/9/18 6:34,-38,228,-142
000000007ffe62c2,8/9/18 6:34,-40,227,-142
000000007ffe62c2,8/9/18 6:34,-40,227,-140
000000007ffe62c2,8/9/18 6:34,-38,228,-139
000000007ffe62c2,8/9/18 6:34,-43,227,-139
000000007ffe62c2,8/9/18 6:34,-41,227,-145
000000007ffe62c2,8/9/18 6:34,-45,228,-145
000000007ffe62c2,8/9/18 6:34,-42,228,-141
000000007ffe62c2,8/9/18 6:34,-38,229,-141
000000007ffe62c2,8/9/18 6:34,-42,225,-140
000000007ffe62c2,8/9/18 6:34,-41,228,-136
000000007ffe62c2,8/9/18 6:34,-35,231,-142
000000007ffe62c2,8/9/18 6:34,-36,235,-147
000000007ffe62c2,8/9/18 6:34,-38,229,-138
000000007ffe62c2,8/9/18 6:34,-40,229,-139
000000007ffe62c2,8/9/18 6:34,-51,222,-137
000000007ffe62c2,8/9/18 6:34,-47,222,-142
000000007ffe62c2,8/9/18 6:34,-59,223,-144
000000007ffe62c2,8/9/18 6:34,-63,229,-146
000000007ffe62c2,8/9/18 6:34,-62,221,-142
000000007ffe62c2,8/9/18 6:34,-76,227,-140
000000007ffe62c2,8/9/18 6:34,-69,228,-149
000000007ffe62c2,8/9/18 6:34,-71,216,-144
000000007ffe62c2,8/9/18 6:34,-83,222,-147
000000007ffe62c2,8/9/18 6:34,-67,214,-143
000000007ffe62c2,8/9/18 6:34,-76,222,-144
000000007ffe62c2,8/9/18 6:34,-84,224,-144
000000007ffe62c2,8/9/18 6:34,-87,209,-144
000000007ffe62c2,8/9/18 6:34,-71,214,-141
000000007ffe62c2,8/9/18 6:34,-78,210,-135
000000007ffe62c2,8/9/18 6:34,-90,228,-140
000000007ffe62c2,8/9/18 6:34,-89,214,-149
000000007ffe62c2,8/9/18 6:34,-96,205,-133
000000007ffe62c2,8/9/18 6:34,-106,232,-147
000000007ffe62c2,8/9/18 6:34,-90,241,-142
000000007ffe62c2,8/9/18 6:34,-97,221,-131
000000007ffe62c2,8/9/18 6:34,-89,207,-142
000000007ffe62c2,8/9/18 6:34,-81,200,-138
000000007ffe62c2,8/9/18 6:34,-72,214,-151
000000007ffe62c2,8/9/18 6:34,-72,223,-153
000000007ffe62c2,8/9/18 6:34,-29,203,-153
000000007ffe62c2,8/9/18 6:34,-36,249,-160
000000007ffe62c2,8/9/18 6:34,-40,205,-138
000000007ffe62c2,8/9/18 6:34,-78,264,-168
000000007ffe62c2,8/9/18 6:34,-49,193,-133
000000007ffe62c2,8/9/18 6:34,-78,228,-153
000000007ffe62c2,8/9/18 6:34,-81,221,-137
000000007ffe62c2,8/9/18 6:34,-65,215,-131
000000007ffe62c2,8/9/18 6:34,-80,241,-135
000000007ffe62c2,8/9/18 6:34,-75,223,-120
000000007ffe62c2,8/9/18 6:34,-80,188,-124
000000007ffe62c2,8/9/18 6:34,-93,246,-153
000000007ffe62c2,8/9/18 6:34,-84,226,-164
000000007ffe62c2,8/9/18 6:34,-84,208,-164
000000007ffe62c2,8/9/18 6:34,-90,219,-145
000000007ffe62c2,8/9/18 6:34,-100,221,-162
000000007ffe62c2,8/9/18 6:34,-78,221,-123
000000007ffe62c2,8/9/18 6:34,-86,218,-130
000000007ffe62c2,8/9/18 6:34,-91,223,-136
000000007ffe62c2,8/9/18 6:34,-84,219,-151
000000007ffe62c2,8/9/18 6:34,-12,196,-117
000000007ffe62c2,8/9/18 6:34,-41,258,-141
000000007ffe62c2,8/9/18 6:34,-39,220,-143
000000007ffe62c2,8/9/18 6:34,-46,265,-124
000000007ffe62c2,8/9/18 6:34,-21,251,-132
000000007ffe62c2,8/9/18 6:34,-24,267,-162
000000007ffe62c2,8/9/18 6:34,-57,222,-151
000000007ffe62c2,8/9/18 6:34,-53,244,-148
000000007ffe62c2,8/9/18 6:34,-54,209,-140
000000007ffe62c2,8/9/18 6:34,-58,231,-153
000000007ffe62c2,8/9/18 6:34,-40,210,-134
000000007ffe62c2,8/9/18 6:35,-44,233,-133
000000007ffe62c2,8/9/18 6:35,-43,211,-154
000000007ffe62c2,8/9/18 6:35,-56,215,-159
000000007ffe62c2,8/9/18 6:35,-77,238,-161
000000007ffe62c2,8/9/18 6:35,-47,216,-130
000000007ffe62c2,8/9/18 6:35,-51,227,-138
000000007ffe62c2,8/9/18 6:35,-26,231,-126
000000007ffe62c2,8/9/18 6:35,-49,257,-170
000000007ffe62c2,8/9/18 6:35,-21,211,-137
000000007ffe62c2,8/9/18 6:35,-49,193,-120
000000007ffe62c2,8/9/18 6:35,-59,231,-122
000000007ffe62c2,8/9/18 6:35,-29,207,-145
000000007ffe62c2,8/9/18 6:35,-54,265,-162
000000007ffe62c2,8/9/18 6:35,-38,222,-117
000000007ffe62c2,8/9/18 6:35,-45,255,-176
000000007ffe62c2,8/9/18 6:35,-33,246,-147
000000007ffe62c2,8/9/18 6:35,-56,230,-152
000000007ffe62c2,8/9/18 6:35,-38,230,-171
000000007ffe62c2,8/9/18 6:35,-40,229,-159
000000007ffe62c2,8/9/18 6:35,-33,220,-129
000000007ffe62c2,8/9/18 6:35,-59,237,-150
000000007ffe62c2,8/9/18 6:35,-32,209,-145
000000007ffe62c2,8/9/18 6:35,-69,227,-154
000000007ffe62c2,8/9/18 6:35,-49,237,-162
000000007ffe62c2,8/9/18 6:35,-50,222,-160
000000007ffe62c2,8/9/18 6:35,-49,248,-161
000000007ffe62c2,8/9/18 6:35,-61,212,-110
000000007ffe62c2,8/9/18 6:35,-49,226,-120
000000007ffe62c2,8/9/18 6:35,-38,223,-136
000000007ffe62c2,8/9/18 6:35,-35,242,-148
000000007ffe62c2,8/9/18 6:35,-38,199,-127
000000007ffe62c2,8/9/18 6:35,-42,240,-122
000000007ffe62c2,8/9/18 6:35,-47,224,-153
000000007ffe62c2,8/9/18 6:35,-50,236,-152
000000007ffe62c2,8/9/18 6:35,-31,267,-137
000000007ffe62c2,8/9/18 6:35,-32,223,-143
000000007ffe62c2,8/9/18 6:35,-31,212,-146
000000007ffe62c2,8/9/18 6:35,-60,194,-103
000000007ffe62c2,8/9/18 6:35,-46,251,-138
000000007ffe62c2,8/9/18 6:35,-41,193,-123
000000007ffe62c2,8/9/18 6:35,-60,261,-171
000000007ffe62c2,8/9/18 6:35,-42,245,-147
000000007ffe62c2,8/9/18 6:35,-50,228,-133
000000007ffe62c2,8/9/18 6:35,-49,226,-95
000000007ffe62c2,8/9/18 6:35,-55,229,-157
000000007ffe62c2,8/9/18 6:35,-51,270,-177
000000007ffe62c2,8/9/18 6:35,-71,157,-53
000000007ffe62c2,8/9/18 6:35,-49,256,-150
000000007ffe62c2,8/9/18 6:35,-19,204,-106
000000007ffe62c2,8/9/18 6:35,-45,250,-167
000000007ffe62c2,8/9/18 6:35,-40,270,-134
000000007ffe62c2,8/9/18 6:35,-60,240,-143
000000007ffe62c2,8/9/18 6:35,-43,292,-138
000000007ffe62c2,8/9/18 6:35,-51,221,-111
000000007ffe62c2,8/9/18 6:35,-46,214,-155
000000007ffe62c2,8/9/18 6:35,-25,188,-122
000000007ffe62c2,8/9/18 6:35,-52,187,-150
000000007ffe62c2,8/9/18 6:35,-43,208,-130
000000007ffe62c2,8/9/18 6:35,-57,231,-110
000000007ffe62c2,8/9/18 6:35,-53,244,-153
000000007ffe62c2,8/9/18 6:35,-50,218,-137
000000007ffe62c2,8/9/18 6:35,-32,235,-132
000000007ffe62c2,8/9/18 6:35,-54,197,-78
000000007ffe62c2,8/9/18 6:35,-52,237,-138
000000007ffe62c2,8/9/18 6:35,-53,222,-170
000000007ffe62c2,8/9/18 6:35,-56,231,-150
000000007ffe62c2,8/9/18 6:35,-35,229,-118
000000007ffe62c2,8/9/18 6:35,-62,297,-133
000000007ffe62c2,8/9/18 6:35,-36,230,-134
000000007ffe62c2,8/9/18 6:35,-51,222,-159
000000007ffe62c2,8/9/18 6:35,-65,247,-138
000000007ffe62c2,8/9/18 6:35,-46,239,-134
000000007ffe62c2,8/9/18 6:35,-34,201,-121
000000007ffe62c2,8/9/18 6:35,-68,227,-135
000000007ffe62c2,8/9/18 6:35,-43,218,-132
000000007ffe62c2,8/9/18 6:35,-56,247,-141
000000007ffe62c2,8/9/18 6:35,-48,239,-117
000000007ffe62c2,8/9/18 6:35,-42,259,-169
000000007ffe62c2,8/9/18 6:35,-57,226,-141
000000007ffe62c2,8/9/18 6:35,-52,197,-98
000000007ffe62c2,8/9/18 6:35,-43,186,-138
000000007ffe62c2,8/9/18 6:35,-27,190,-133
000000007ffe62c2,8/9/18 6:35,-32,236,-171
000000007ffe62c2,8/9/18 6:35,-69,324,-209
000000007ffe62c2,8/9/18 6:35,-46,269,-191
000000007ffe62c2,8/9/18 6:35,-39,305,-189
000000007ffe62c2,8/9/18 6:35,-27,184,-109
000000007ffe62c2,8/9/18 6:35,-46,239,-147
000000007ffe62c2,8/9/18 6:35,-51,203,-121
000000007ffe62c2,8/9/18 6:35,-37,184,-97
000000007ffe62c2,8/9/18 6:35,-49,260,-170
000000007ffe62c2,8/9/18 6:35,-67,256,-156
000000007ffe62c2,8/9/18 6:35,-61,254,-153
000000007ffe62c2,8/9/18 6:35,-61,216,-158
000000007ffe62c2,8/9/18 6:35,-31,228,-137
000000007ffe62c2,8/9/18 6:35,-50,208,-118
000000007ffe62c2,8/9/18 6:35,-51,244,-165
000000007ffe62c2,8/9/18 6:35,-46,222,-156
000000007ffe62c2,8/9/18 6:35,-18,208,-124
000000007ffe62c2,8/9/18 6:35,-49,192,-106
000000007ffe62c2,8/9/18 6:35,-63,270,-155
000000007ffe62c2,8/9/18 6:35,-45,171,-120
000000007ffe62c2,8/9/18 6:35,-20,227,-128
000000007ffe62c2,8/9/18 6:35,-34,202,-140
000000007ffe62c2,8/9/18 6:35,-25,199,-141
000000007ffe62c2,8/9/18 6:35,-31,239,-134
000000007ffe62c2,8/9/18 6:35,-40,237,-133
000000007ffe62c2,8/9/18 6:35,-42,233,-127
000000007ffe62c2,8/9/18 6:35,-48,227,-147
000000007ffe62c2,8/9/18 6:35,-42,205,-125
000000007ffe62c2,8/9/18 6:35,-67,198,-138
000000007ffe62c2,8/9/18 6:35,-62,232,-136
000000007ffe62c2,8/9/18 6:35,-21,194,-102
000000007ffe62c2,8/9/18 6:35,-39,246,-137
000000007ffe62c2,8/9/18 6:35,-39,178,-101
000000007ffe62c2,8/9/18 6:35,-55,282,-172
000000007ffe62c2,8/9/18 6:35,-24,255,-154
000000007ffe62c2,8/9/18 6:35,-51,253,-133
000000007ffe62c2,8/9/18 6:35,-34,193,-120
000000007ffe62c2,8/9/18 6:35,-24,196,-115
000000007ffe62c2,8/9/18 6:35,-27,232,-157
000000007ffe62c2,8/9/18 6:35,-25,231,-130
000000007ffe62c2,8/9/18 6:35,-40,223,-150
000000007ffe62c2,8/9/18 6:35,-24,161,-82
000000007ffe62c2,8/9/18 6:35,-29,273,-172
000000007ffe62c2,8/9/18 6:35,-37,247,-129
000000007ffe62c2,8/9/18 6:35,-20,231,-136
000000007ffe62c2,8/9/18 6:35,-42,230,-133
000000007ffe62c2,8/9/18 6:35,-26,246,-140
000000007ffe62c2,8/9/18 6:35,-33,225,-150
000000007ffe62c2,8/9/18 6:35,-39,261,-170
000000007ffe62c2,8/9/18 6:35,-31,261,-115
000000007ffe62c2,8/9/18 6:35,-39,214,-141
000000007ffe62c2,8/9/18 6:35,-27,210,-161
000000007ffe62c2,8/9/18 6:35,-35,226,-144
000000007ffe62c2,8/9/18 6:35,-25,222,-142
000000007ffe62c2,8/9/18 6:35,-26,233,-148
000000007ffe62c2,8/9/18 6:35,-32,196,-141
000000007ffe62c2,8/9/18 6:35,-45,223,-181
000000007ffe62c2,8/9/18 6:35,-34,200,-138
000000007ffe62c2,8/9/18 6:35,-33,209,-168
000000007ffe62c2,8/9/18 6:35,-36,215,-172
000000007ffe62c2,8/9/18 6:35,-45,193,-170
000000007ffe62c2,8/9/18 6:35,-51,214,-181
000000007ffe62c2,8/9/18 6:35,-50,208,-167
000000007ffe62c2,8/9/18 6:35,-59,211,-179
000000007ffe62c2,8/9/18 6:35,-56,214,-189
000000007ffe62c2,8/9/18 6:35,-44,195,-164
000000007ffe62c2,8/9/18 6:35,-63,195,-184
000000007ffe62c2,8/9/18 6:35,-48,208,-171
000000007ffe62c2,8/9/18 6:35,-43,194,-177
000000007ffe62c2,8/9/18 6:35,-55,202,-155
000000007ffe62c2,8/9/18 6:35,-42,198,-180
000000007ffe62c2,8/9/18 6:35,-48,204,-180
000000007ffe62c2,8/9/18 6:35,-52,197,-178
000000007ffe62c2,8/9/18 6:35,-49,207,-193
000000007ffe62c2,8/9/18 6:35,-49,210,-188
000000007ffe62c2,8/9/18 6:35,-49,193,-182
000000007ffe62c2,8/9/18 6:35,-39,194,-173
000000007ffe62c2,8/9/18 6:35,-40,197,-180
000000007ffe62c2,8/9/18 6:35,-38,195,-186
000000007ffe62c2,8/9/18 6:35,-37,191,-191
000000007ffe62c2,8/9/18 6:35,-43,194,-195
000000007ffe62c2,8/9/18 6:35,-25,198,-181
000000007ffe62c2,8/9/18 6:35,-46,216,-187
000000007ffe62c2,8/9/18 6:36,-37,199,-193
000000007ffe62c2,8/9/18 6:36,-29,204,-171
000000007ffe62c2,8/9/18 6:36,-33,214,-186
000000007ffe62c2,8/9/18 6:36,-23,190,-174
000000007ffe62c2,8/9/18 6:36,-25,204,-182
000000007ffe62c2,8/9/18 6:36,-40,229,-175
000000007ffe62c2,8/9/18 6:36,-50,201,-160
000000007ffe62c2,8/9/18 6:36,-31,215,-161
000000007ffe62c2,8/9/18 6:36,-32,198,-144
000000007ffe62c2,8/9/18 6:36,-45,232,-152
000000007ffe62c2,8/9/18 6:36,-50,228,-154
000000007ffe62c2,8/9/18 6:36,-47,230,-162
000000007ffe62c2,8/9/18 6:36,-48,220,-138
000000007ffe62c2,8/9/18 6:36,-39,206,-139
000000007ffe62c2,8/9/18 6:36,-54,222,-150
000000007ffe62c2,8/9/18 6:36,-53,232,-141
000000007ffe62c2,8/9/18 6:36,-58,223,-143
000000007ffe62c2,8/9/18 6:36,-47,238,-150
000000007ffe62c2,8/9/18 6:36,-41,220,-126
000000007ffe62c2,8/9/18 6:36,-53,216,-133
000000007ffe62c2,8/9/18 6:36,-37,221,-122
000000007ffe62c2,8/9/18 6:36,-36,251,-151
000000007ffe62c2,8/9/18 6:36,-43,242,-151
000000007ffe62c2,8/9/18 6:36,-32,217,-131
000000007ffe62c2,8/9/18 6:36,-30,235,-142
000000007ffe62c2,8/9/18 6:36,-21,241,-132
000000007ffe62c2,8/9/18 6:36,-35,233,-141
000000007ffe62c2,8/9/18 6:36,-21,217,-128
000000007ffe62c2,8/9/18 6:36,-37,248,-158
000000007ffe62c2,8/9/18 6:36,-20,223,-136
000000007ffe62c2,8/9/18 6:36,-45,234,-143
000000007ffe62c2,8/9/18 6:36,-25,233,-136
000000007ffe62c2,8/9/18 6:36,-41,233,-134
000000007ffe62c2,8/9/18 6:36,-27,239,-144
000000007ffe62c2,8/9/18 6:36,-51,250,-159
000000007ffe62c2,8/9/18 6:36,-27,222,-132
000000007ffe62c2,8/9/18 6:36,-28,266,-172
000000007ffe62c2,8/9/18 6:36,-19,206,-126
000000007ffe62c2,8/9/18 6:36,-27,250,-143
000000007ffe62c2,8/9/18 6:36,-35,245,-148
000000007ffe62c2,8/9/18 6:36,-40,242,-131
000000007ffe62c2,8/9/18 6:36,-36,238,-138
000000007ffe62c2,8/9/18 6:36,-18,247,-146
000000007ffe62c2,8/9/18 6:36,-15,225,-133
000000007ffe62c2,8/9/18 6:36,-17,249,-148
000000007ffe62c2,8/9/18 6:36,-26,228,-134
000000007ffe62c2,8/9/18 6:36,-44,334,-190
000000007ffe62c2,8/9/18 6:36,-20,195,-120
000000007ffe62c2,8/9/18 6:36,-24,272,-172
000000007ffe62c2,8/9/18 6:36,-12,226,-136
000000007ffe62c2,8/9/18 6:36,-23,229,-151
000000007ffe62c2,8/9/18 6:36,-15,217,-130
000000007ffe62c2,8/9/18 6:36,-18,237,-153
000000007ffe62c2,8/9/18 6:36,-20,223,-136
000000007ffe62c2,8/9/18 6:36,-26,246,-135
000000007ffe62c2,8/9/18 6:36,-40,230,-142
000000007ffe62c2,8/9/18 6:36,-12,217,-128
000000007ffe62c2,8/9/18 6:36,-31,235,-137
000000007ffe62c2,8/9/18 6:36,-25,242,-146
000000007ffe62c2,8/9/18 6:36,-35,244,-137
000000007ffe62c2,8/9/18 6:36,-28,251,-135
000000007ffe62c2,8/9/18 6:36,-36,247,-130
000000007ffe62c2,8/9/18 6:36,-31,251,-121
000000007ffe62c2,8/9/18 6:36,-30,256,-132
000000007ffe62c2,8/9/18 6:36,-48,234,-124
000000007ffe62c2,8/9/18 6:36,-30,230,-119
000000007ffe62c2,8/9/18 6:36,-27,253,-142
000000007ffe62c2,8/9/18 6:36,-37,236,-121
000000007ffe62c2,8/9/18 6:36,-49,244,-146
000000007ffe62c2,8/9/18 6:36,-55,234,-107
000000007ffe62c2,8/9/18 6:36,-29,243,-98
000000007ffe62c2,8/9/18 6:36,-50,252,-115
000000007ffe62c2,8/9/18 6:36,-48,246,-102
000000007ffe62c2,8/9/18 6:36,-58,227,-103
000000007ffe62c2,8/9/18 6:36,-41,221,-100
000000007ffe62c2,8/9/18 6:36,-35,194,-115
000000007ffe62c2,8/9/18 6:36,-58,288,-144
000000007ffe62c2,8/9/18 6:36,-39,233,-101
000000007ffe62c2,8/9/18 6:36,-63,257,-131
000000007ffe62c2,8/9/18 6:36,-46,231,-106
000000007ffe62c2,8/9/18 6:36,-60,241,-131
000000007ffe62c2,8/9/18 6:36,-46,229,-115
000000007ffe62c2,8/9/18 6:36,-52,220,-130
000000007ffe62c2,8/9/18 6:36,-48,249,-134
000000007ffe62c2,8/9/18 6:36,-66,244,-125
000000007ffe62c2,8/9/18 6:36,-55,226,-120
000000007ffe62c2,8/9/18 6:36,-55,224,-115
000000007ffe62c2,8/9/18 6:36,-58,246,-131
000000007ffe62c2,8/9/18 6:36,-58,243,-114
000000007ffe62c2,8/9/18 6:36,-52,243,-124
000000007ffe62c2,8/9/18 6:36,-54,233,-112
000000007ffe62c2,8/9/18 6:36,-58,233,-108
000000007ffe62c2,8/9/18 6:36,-61,253,-117
000000007ffe62c2,8/9/18 6:36,-43,249,-118
000000007ffe62c2,8/9/18 6:36,-60,247,-121
000000007ffe62c2,8/9/18 6:36,-57,229,-118
000000007ffe62c2,8/9/18 6:36,-46,228,-127
000000007ffe62c2,8/9/18 6:36,-60,240,-132
000000007ffe62c2,8/9/18 6:36,-50,229,-128
000000007ffe62c2,8/9/18 6:36,-60,239,-123
000000007ffe62c2,8/9/18 6:36,-49,209,-136
000000007ffe62c2,8/9/18 6:36,-30,236,-143
000000007ffe62c2,8/9/18 6:36,-27,229,-127
000000007ffe62c2,8/9/18 6:36,-35,213,-143
000000007ffe62c2,8/9/18 6:36,-40,253,-152
000000007ffe62c2,8/9/18 6:36,-32,224,-142
000000007ffe62c2,8/9/18 6:36,-49,253,-144
000000007ffe62c2,8/9/18 6:36,-28,201,-134
000000007ffe62c2,8/9/18 6:36,-39,234,-135
000000007ffe62c2,8/9/18 6:36,-32,218,-139
000000007ffe62c2,8/9/18 6:36,-37,236,-134
000000007ffe62c2,8/9/18 6:36,-44,239,-134
000000007ffe62c2,8/9/18 6:36,-33,231,-146
000000007ffe62c2,8/9/18 6:36,-57,231,-144
000000007ffe62c2,8/9/18 6:36,-56,214,-135
000000007ffe62c2,8/9/18 6:36,-56,209,-134
000000007ffe62c2,8/9/18 6:36,-41,239,-132
000000007ffe62c2,8/9/18 6:36,-55,218,-147
000000007ffe62c2,8/9/18 6:36,-51,221,-144
000000007ffe62c2,8/9/18 6:36,-35,238,-136
000000007ffe62c2,8/9/18 6:36,-54,234,-145
000000007ffe62c2,8/9/18 6:36,-69,219,-136
000000007ffe62c2,8/9/18 6:36,-56,208,-131
000000007ffe62c2,8/9/18 6:36,-59,249,-141
000000007ffe62c2,8/9/18 6:36,-60,214,-133
000000007ffe62c2,8/9/18 6:36,-44,211,-133
000000007ffe62c2,8/9/18 6:36,-47,229,-143
000000007ffe62c2,8/9/18 6:36,-53,215,-127
000000007ffe62c2,8/9/18 6:36,-55,219,-142
000000007ffe62c2,8/9/18 6:36,-52,222,-133
000000007ffe62c2,8/9/18 6:36,-57,230,-134
000000007ffe62c2,8/9/18 6:36,-57,234,-154
000000007ffe62c2,8/9/18 6:36,-54,215,-146
000000007ffe62c2,8/9/18 6:36,-50,245,-148
000000007ffe62c2,8/9/18 6:36,-46,208,-135
000000007ffe62c2,8/9/18 6:36,-39,218,-142
000000007ffe62c2,8/9/18 6:36,-49,243,-135
000000007ffe62c2,8/9/18 6:36,-58,222,-144
000000007ffe62c2,8/9/18 6:36,-50,231,-134
000000007ffe62c2,8/9/18 6:36,-45,222,-148
000000007ffe62c2,8/9/18 6:36,-30,228,-142
000000007ffe62c2,8/9/18 6:36,-47,227,-154
000000007ffe62c2,8/9/18 6:36,-36,224,-133
000000007ffe62c2,8/9/18 6:36,-43,231,-138
000000007ffe62c2,8/9/18 6:36,-45,241,-145
000000007ffe62c2,8/9/18 6:36,-50,214,-132
000000007ffe62c2,8/9/18 6:36,-39,225,-138
000000007ffe62c2,8/9/18 6:36,-41,241,-142
000000007ffe62c2,8/9/18 6:36,-45,228,-135
000000007ffe62c2,8/9/18 6:36,-42,219,-142
000000007ffe62c2,8/9/18 6:36,-46,224,-133
000000007ffe62c2,8/9/18 6:36,-38,220,-142
000000007ffe62c2,8/9/18 6:36,-43,229,-139
000000007ffe62c2,8/9/18 6:36,-36,228,-144
000000007ffe62c2,8/9/18 6:36,-47,253,-152
000000007ffe62c2,8/9/18 6:36,-47,227,-146
000000007ffe62c2,8/9/18 6:36,-54,208,-137
000000007ffe62c2,8/9/18 6:36,-39,231,-131
000000007ffe62c2,8/9/18 6:36,-37,224,-132
000000007ffe62c2,8/9/18 6:36,-49,229,-136
000000007ffe62c2,8/9/18 6:36,-45,241,-143
000000007ffe62c2,8/9/18 6:36,-53,221,-146
000000007ffe62c2,8/9/18 6:36,-54,217,-137
000000007ffe62c2,8/9/18 6:36,-42,217,-135
000000007ffe62c2,8/9/18 6:36,-41,219,-131
